DateTime,timestamp,Latitude,Longitude,IMEI,scannedValue,seconds_since_prior_scan,distance from prior scan,Ranch
1460998296,2016-04-18 09:51:36,36.6029879,-121.60062221,355136057268743,1857811871,0,0,
1460998831,2016-04-18 10:00:31,36.6030919,-121.6001328,355136057268743,1857811872,535,148.31489497248424,
1460998831,2016-04-18 10:00:31,36.6030919,-121.6001328,355136057268743,1857811872,0,0,
1460999846,2016-04-18 10:17:26,36.60361706,-121.60030513,355136057268743,1857811925,1015,198.18345296832155,
1460999846,2016-04-18 10:17:26,36.60361706,-121.60030513,355136057268743,1857811925,0,0,
1461000578,2016-04-18 10:29:38,36.60357038,-121.60104617,355136057268743,1857811923,732,217.7597647305626,
1461000578,2016-04-18 10:29:38,36.60357038,-121.60104617,355136057268743,1857811923,0,0,
1461000631,2016-04-18 10:30:31,36.60344961,-121.60080911,355136057268743,01107157560006991000100,53,82.25227511838524,
1461000631,2016-04-18 10:30:31,36.60344961,-121.60080911,355136057268743,01107157560006991000100,0,0,
1461002792,2016-04-18 11:06:32,36.60099686,-121.61196551,355136057268743,1857811873,2161,3388.7434173230586,
1461002792,2016-04-18 11:06:32,36.60099686,-121.61196551,355136057268743,1857811873,0,0,
1461004157,2016-04-18 11:29:17,36.60143385,-121.61246177,355136057268743,1857811917,1365,215.79609741043885,
1461004157,2016-04-18 11:29:17,36.60143385,-121.61246177,355136057268743,1857811917,0,0,
1461005329,2016-04-18 11:48:49,36.60100348,-121.6134963,355136057268743,1857811897,1172,341.3566075963735,
1461005329,2016-04-18 11:48:49,36.60100348,-121.6134963,355136057268743,1857811897,0,0,
1461008654,2016-04-18 12:44:14,36.60183823,-121.6138612,355136057268743,1857811921,3325,322.8366086075142,
1461008654,2016-04-18 12:44:14,36.60183823,-121.6138612,355136057268743,1857811921,0,0,
1461011483,2016-04-18 01:31:23,36.60194682,-121.6150442,355136057268743,01107157560006991000100,2829,348.8332709190053,
1461011483,2016-04-18 01:31:23,36.60194682,-121.6150442,355136057268743,01107157560006991000100,0,0,
1461012843,2016-04-18 01:54:03,36.60153009,-121.61665004,355136057268743,01107157560006991000100,1360,494.4216033814979,
1461012843,2016-04-18 01:54:03,36.60153009,-121.61665004,355136057268743,01107157560006991000100,0,0,
1461014757,2016-04-18 02:25:57,36.60062085,-121.61701139,355136057268743,1857811884,1914,348.2852937072927,
1461014757,2016-04-18 02:25:57,36.60062085,-121.61701139,355136057268743,1857811884,0,0,
1460990474,2016-04-18 07:41:14,36.60129746,-121.60181823,355136057528013,user:Senovia1, , 
1460990474,2016-04-18 07:41:14,36.60129746,-121.60181823,355136057528013,user:Senovia1,0,0,
1460991195,2016-04-18 07:53:15,36.60116319,-121.60264862,355136057528013,1857811697,721,248.16099591141,
1460991195,2016-04-18 07:53:15,36.60116319,-121.60264862,355136057528013,1857811697,0,0,
1460991596,2016-04-18 07:59:56,36.60167174,-121.60195544,355136057528013,1857811727,401,275.10314389036444,
1460991596,2016-04-18 07:59:56,36.60167174,-121.60195544,355136057528013,1857811727,0,0,
1460991960,2016-04-18 08:06:00,36.60187651,-121.60177348,355136057528013,1857811714,364,91.79163462136627,
1460991960,2016-04-18 08:06:00,36.60187651,-121.60177348,355136057528013,1857811714,0,0,
1460992298,2016-04-18 08:11:38,36.60199961,-121.60158427,355136057528013,1857811713,338,71.3490405622822,
1460992298,2016-04-18 08:11:38,36.60199961,-121.60158427,355136057528013,1857811713,0,0,
1460992679,2016-04-18 08:17:59,36.60142719,-121.60158471,355136057528013,1857811717,381,208.89178359118952,
1460992679,2016-04-18 08:17:59,36.60142719,-121.60158471,355136057528013,1857811717,0,0,
1460993042,2016-04-18 08:24:02,36.6016375,-121.60145375,355136057528013,1857811732,363,85.80345869855567,
1460993042,2016-04-18 08:24:02,36.6016375,-121.60145375,355136057528013,1857811732,0,0,
1460993384,2016-04-18 08:29:44,36.60186427,-121.60129029,355136057528013,1857811721,342,95.6115241859085,
1460993384,2016-04-18 08:29:44,36.60186427,-121.60129029,355136057528013,1857811721,0,0,
1460993758,2016-04-18 08:35:58,36.60222011,-121.60079374,355136057528013,1857811729,374,194.99787720606665,
1460993758,2016-04-18 08:35:58,36.60222011,-121.60079374,355136057528013,1857811729,0,0,
1460994122,2016-04-18 08:42:02,36.60194915,-121.60099167,355136057528013,1857811698,364,114.62885872874834,
1460994122,2016-04-18 08:42:02,36.60194915,-121.60099167,355136057528013,1857811698,0,0,
1460994550,2016-04-18 08:49:10,36.60243504,-121.60116045,355136057528013,1857811699,428,184.07980427466467,
1460994550,2016-04-18 08:49:10,36.60243504,-121.60116045,355136057528013,1857811699,0,0,
1460994883,2016-04-18 08:54:43,36.60216748,-121.60135336,355136057528013,1857811720,333,112.81635488252928,
1460994883,2016-04-18 08:54:43,36.60216748,-121.60135336,355136057528013,1857811720,0,0,
1460995427,2016-04-18 09:03:47,36.60270122,-121.60155237,355136057528013,1857811724,544,203.31494452875762,
1460995427,2016-04-18 09:03:47,36.60270122,-121.60155237,355136057528013,1857811724,0,0,
1460995716,2016-04-18 09:08:36,36.60245956,-121.60170608,355136057528013,1857811722,289,99.02005131170255,
1460995716,2016-04-18 09:08:36,36.60245956,-121.60170608,355136057528013,1857811722,0,0,
1460997063,2016-04-18 09:31:03,36.60292132,-121.60126436,355136057528013,1857811711,1347,212.46462323238543,
1460997063,2016-04-18 09:31:03,36.60292132,-121.60126436,355136057528013,1857811711,0,0,
1460997471,2016-04-18 09:37:51,36.60341253,-121.60092462,355136057528013,1857811709,408,205.03376781967114,
1460997471,2016-04-18 09:37:51,36.60341253,-121.60092462,355136057528013,1857811709,0,0,
1460997874,2016-04-18 09:44:34,36.60287182,-121.60080679,355136057528013,1857811716,403,200.31655111042198,
1460997874,2016-04-18 09:44:34,36.60287182,-121.60080679,355136057528013,1857811716,0,0,
1460998298,2016-04-18 09:51:38,36.60327019,-121.60051945,355136057528013,1857811700,424,167.98889409829783,
1460998298,2016-04-18 09:51:38,36.60327019,-121.60051945,355136057528013,1857811700,0,0,
1460998643,2016-04-18 09:57:23,36.6027097,-121.60041304,355136057528013,1857811704,345,206.90012301284088,
1460998643,2016-04-18 09:57:23,36.6027097,-121.60041304,355136057528013,1857811704,0,0,
1460999080,2016-04-18 10:04:40,36.60325558,-121.60000033,355136057528013,1857811703,437,233.02738829469308,
1460999080,2016-04-18 10:04:40,36.60325558,-121.60000033,355136057528013,1857811703,0,0,
1460999505,2016-04-18 10:11:45,36.60371077,-121.60017896,355136057528013,1857811710,425,174.15937245938358,
1460999505,2016-04-18 10:11:45,36.60371077,-121.60017896,355136057528013,1857811710,0,0,
1460999935,2016-04-18 10:18:55,36.60354328,-121.60069607,355136057528013,1857811728,430,163.3562860146752,
1460999935,2016-04-18 10:18:55,36.60354328,-121.60069607,355136057528013,1857811728,0,0,
1461000348,2016-04-18 10:25:48,36.60376892,-121.60050923,355136057528013,1857812028,413,98.87499189559827,
1461000348,2016-04-18 10:25:48,36.60376892,-121.60050923,355136057528013,1857812028,0,0,
1461000883,2016-04-18 10:34:43,36.60348083,-121.60084335,355136057528013,1857812046,535,143.6444261422202,
1461000883,2016-04-18 10:34:43,36.60348083,-121.60084335,355136057528013,1857812046,0,0,
1461002524,2016-04-18 11:02:04,36.60087266,-121.6120321,355136057528013,1857811719,1641,3413.266003432667,
1461002524,2016-04-18 11:02:04,36.60087266,-121.6120321,355136057528013,1857811719,0,0,
1461003533,2016-04-18 11:18:53,36.60128154,-121.61069601,355136057528013,1857811999,1009,418.90416561089444,
1461003533,2016-04-18 11:18:53,36.60128154,-121.61069601,355136057528013,1857811999,0,0,
1461004420,2016-04-18 11:33:40,36.60121325,-121.61182751,355136057528013,1857812000,887,332.425739585194,
1461004420,2016-04-18 11:33:40,36.60121325,-121.61182751,355136057528013,1857812000,0,0,
1461005218,2016-04-18 11:46:58,36.6006891,-121.61242382,355136057528013,1857811998,798,259.04914849735553,
1461005218,2016-04-18 11:46:58,36.6006891,-121.61242382,355136057528013,1857811998,0,0,
1461005806,2016-04-18 11:56:46,36.60136433,-121.61403727,355136057528013,1857812001,588,533.0574095635831,
1461005806,2016-04-18 11:56:46,36.60136433,-121.61403727,355136057528013,1857812001,0,0,
1461006515,2016-04-18 12:08:35,36.60176675,-121.61317821,355136057528013,1857812002,709,291.3860251274735,
1461006515,2016-04-18 12:08:35,36.60176675,-121.61317821,355136057528013,1857812002,0,0,
1461009141,2016-04-18 12:52:21,36.60203478,-121.61315261,355136057528013,1857812043,2626,98.09860171850104,
1461009141,2016-04-18 12:52:21,36.60203478,-121.61315261,355136057528013,1857812043,0,0,
1461010209,2016-04-18 01:10:09,36.60178064,-121.61396242000001,355136057528013,1857812044,1068,254.7273674645825,
1461010209,2016-04-18 01:10:09,36.60178064,-121.61396242000001,355136057528013,1857812044,0,0,
1461011160,2016-04-18 01:26:00,36.60134477,-121.61431589,355136057528013,1857812004,951,189.799398806525,
1461011160,2016-04-18 01:26:00,36.60134477,-121.61431589,355136057528013,1857812004,0,0,
1461012606,2016-04-18 01:50:06,36.60138747,-121.61671445,355136057528013,1857812009,1446,702.8666604807498,
1461012606,2016-04-18 01:50:06,36.60138747,-121.61671445,355136057528013,1857812009,0,0,
1461014189,2016-04-18 02:16:29,36.60039315,-121.6174019,355136057528013,1857812031,1583,415.0005046202779,
1461014189,2016-04-18 02:16:29,36.60039315,-121.6174019,355136057528013,1857812031,0,0,
1461014972,2016-04-18 02:29:32,36.60031708,-121.61647444,355136057528013,1857812041,783,273.13116914775065,
1461014972,2016-04-18 02:29:32,36.60031708,-121.61647444,355136057528013,1857812041,0,0,
1460990619,2016-04-18 07:43:39,36.60129358,-121.6018108,355136058615736,user:Fortino1, , 
1460990619,2016-04-18 07:43:39,36.60129358,-121.6018108,355136058615736,user:Fortino1,0,0,
1460991051,2016-04-18 07:50:51,36.60130933,-121.60251892,355136058615736,1857811745,432,207.53408918810368,
1460991051,2016-04-18 07:50:51,36.60130933,-121.60251892,355136058615736,1857811745,0,0,
1460991553,2016-04-18 07:59:13,36.60153023,-121.60199141,355136058615736,1857811762,502,174.30301384837313,
1460991553,2016-04-18 07:59:13,36.60153023,-121.60199141,355136058615736,1857811762,0,0,
1460991968,2016-04-18 08:06:08,36.60179711,-121.60185819,355136058615736,1857811761,415,104.92093180511863,
1460991968,2016-04-18 08:06:08,36.60179711,-121.60185819,355136058615736,1857811761,0,0,
1460992323,2016-04-18 08:12:03,36.60207714,-121.60164482,355136058615736,1857811760,355,119.79296929431267,
1460992323,2016-04-18 08:12:03,36.60207714,-121.60164482,355136058615736,1857811760,0,0,
1460992704,2016-04-18 08:18:24,36.60138388,-121.60153948,355136058615736,1857811759,381,254.86488716621048,
1460992704,2016-04-18 08:18:24,36.60138388,-121.60153948,355136058615736,1857811759,0,0,
1460993054,2016-04-18 08:24:14,36.60165134,-121.60139631,355136058615736,1857811758,350,106.2342420365487,
1460993054,2016-04-18 08:24:14,36.60165134,-121.60139631,355136058615736,1857811758,0,0,
1460993398,2016-04-18 08:29:58,36.6018035,-121.60129702,355136058615736,1857811757,344,62.685078547784514,
1460993398,2016-04-18 08:29:58,36.6018035,-121.60129702,355136058615736,1857811757,0,0,
1460993872,2016-04-18 08:37:52,36.60227158,-121.60084344,355136058615736,1857811756,474,216.4149471683154,
1460993872,2016-04-18 08:37:52,36.60227158,-121.60084344,355136058615736,1857811756,0,0,
1460994329,2016-04-18 08:45:29,36.60190044,-121.60106917,355136058615736,1857811733,457,150.7215593047242,
1460994329,2016-04-18 08:45:29,36.60190044,-121.60106917,355136058615736,1857811733,0,0,
1460994747,2016-04-18 08:52:27,36.60245489,-121.60118907,355136058615736,1857811755,418,205.36039399098834,
1460994747,2016-04-18 08:52:27,36.60245489,-121.60118907,355136058615736,1857811755,0,0,
1460995158,2016-04-18 08:59:18,36.60219734,-121.60139781,355136058615736,1857811754,411,112.13038353238862,
1460995158,2016-04-18 08:59:18,36.60219734,-121.60139781,355136058615736,1857811754,0,0,
1460995639,2016-04-18 09:07:19,36.60264952,-121.60170984,355136058615736,1857811753,481,188.64121863574854,
1460995639,2016-04-18 09:07:19,36.60264952,-121.60170984,355136058615736,1857811753,0,0,
1460997086,2016-04-18 09:31:26,36.60322212,-121.60121541,355136058615736,1857811752,1447,254.25196515478373,
1460997086,2016-04-18 09:31:26,36.60322212,-121.60121541,355136058615736,1857811752,0,0,
1460997496,2016-04-18 09:38:16,36.60348844,-121.60086998,355136058615736,1857811749,410,140.30711427059475,
1460997496,2016-04-18 09:38:16,36.60348844,-121.60086998,355136058615736,1857811749,0,0,
1460997862,2016-04-18 09:44:22,36.60293196,-121.60084069,355136058615736,1857811748,366,203.256005712045,
1460997862,2016-04-18 09:44:22,36.60293196,-121.60084069,355136058615736,1857811748,0,0,
1460998301,2016-04-18 09:51:41,36.60315235,-121.60073372,355136058615736,1857811747,439,86.31601231396583,
1460998301,2016-04-18 09:51:41,36.60315235,-121.60073372,355136058615736,1857811747,0,0,
1460998832,2016-04-18 10:00:32,36.60360635,-121.59979861,355136058615736,1857811746,531,320.14994341772535,
1460998832,2016-04-18 10:00:32,36.60360635,-121.59979861,355136058615736,1857811746,0,0,
1460999286,2016-04-18 10:08:06,36.60327642,-121.6000457,355136058615736,1857811744,454,140.4853079235505,
1460999286,2016-04-18 10:08:06,36.60327642,-121.6000457,355136058615736,1857811744,0,0,
1460999286,2016-04-18 10:08:06,36.60327642,-121.6000457,355136058615736,1857811744,0,0,
1460999286,2016-04-18 10:08:06,36.60327642,-121.6000457,355136058615736,1857811744,0,0,
1460991135,2016-04-18 07:52:15,36.60129345,-121.60178845,356489053642125,user:Conception1, , 
1460991135,2016-04-18 07:52:15,36.60129345,-121.60178845,356489053642125,user:Conception1,0,0,
1460991973,2016-04-18 08:06:13,36.60166173,-121.60180718,356489053642125,1857811851,838,134.5074359935695,
1460991973,2016-04-18 08:06:13,36.60166173,-121.60180718,356489053642125,1857811851,0,0,
1460992517,2016-04-18 08:15:17,36.60195589,-121.60161171,356489053642125,1857811852,544,121.66646220786917,
1460992517,2016-04-18 08:15:17,36.60195589,-121.60161171,356489053642125,1857811852,0,0,
1460993283,2016-04-18 08:28:03,36.60141279,-121.60131699,356489053642125,1857811847,766,216.18298657454235,
1460993283,2016-04-18 08:28:03,36.60141279,-121.60131699,356489053642125,1857811847,0,0,
1460993934,2016-04-18 08:38:54,36.60177453,-121.60115149,356489053642125,1857811845,651,140.63136906874018,
1460993934,2016-04-18 08:38:54,36.60177453,-121.60115149,356489053642125,1857811845,0,0,
1460994027,2016-04-18 08:40:27,36.60181716,-121.60109172,356489053642125,1857811846,93,23.42286014073417,
1460994027,2016-04-18 08:40:27,36.60181716,-121.60109172,356489053642125,1857811846,0,0,
1460994707,2016-04-18 08:51:47,36.60244232,-121.60124757,356489053642125,1857811850,680,232.66202665136868,
1460994707,2016-04-18 08:51:47,36.60244232,-121.60124757,356489053642125,1857811850,0,0,
1460995249,2016-04-18 09:00:49,36.6019722,-121.60144479,356489053642125,1857811859,542,181.02764248652377,
1460995249,2016-04-18 09:00:49,36.6019722,-121.60144479,356489053642125,1857811859,0,0,
1460996925,2016-04-18 09:28:45,36.6023249,-121.60184021,356489053642125,1857811858,1676,173.16419892038593,
1460996925,2016-04-18 09:28:45,36.6023249,-121.60184021,356489053642125,1857811858,0,0,
1460997486,2016-04-18 09:38:06,36.60331302,-121.60091902,356489053642125,1857811810,561,450.39664187256096,
1460997486,2016-04-18 09:38:06,36.60331302,-121.60091902,356489053642125,1857811810,0,0,
1460998073,2016-04-18 09:47:53,36.6027645,-121.60066265,356489053642125,1857811848,587,213.7963970522188,
1460998073,2016-04-18 09:47:53,36.6027645,-121.60066265,356489053642125,1857811848,0,0,
1460998599,2016-04-18 09:56:39,36.60303441,-121.60047445,356489053642125,1857811819,526,112.87880920367262,
1460998599,2016-04-18 09:56:39,36.60303441,-121.60047445,356489053642125,1857811819,0,0,
1461075927,2016-04-19 07:25:27,36.57936851,-121.62164211,353918052223944,user:albert1, , 
1461075927,2016-04-19 07:25:27,36.57936851,-121.62164211,353918052223944,user:albert1,0,0,
1461076425,2016-04-19 07:33:45,36.57803855,-121.62172815,353918052223944,A10530514,498,485.99336291983667,
1461076425,2016-04-19 07:33:45,36.57803855,-121.62172815,353918052223944,A10530514,0,0,
1461077348,2016-04-19 07:49:08,36.57795444,-121.62257551,353918052223944,A10530514,923,250.21171647450095,
1461077348,2016-04-19 07:49:08,36.57795444,-121.62257551,353918052223944,A10530514,0,0,
1461077540,2016-04-19 07:52:20,36.57826129,-121.62218598,353918052223944,1857812138,192,159.9061529478445,
1461077540,2016-04-19 07:52:20,36.57826129,-121.62218598,353918052223944,1857812138,0,0,
1461077704,2016-04-19 07:55:04,36.57770708,-121.62207972,353918052223944,A10530514,164,204.62967790573225,
1461077704,2016-04-19 07:55:04,36.57770708,-121.62207972,353918052223944,A10530514,0,0,
1461078092,2016-04-19 08:01:32,36.57775455,-121.6221663,353918052223944,A10530514,388,30.72234280188613,
1461078092,2016-04-19 08:01:32,36.57775455,-121.6221663,353918052223944,A10530514,0,0,
1461079050,2016-04-19 08:17:30,36.57789775,-121.62148519,353918052223944,2054710105,958,206.3295792821284,
1461079050,2016-04-19 08:17:30,36.57789775,-121.62148519,353918052223944,2054710105,0,0,
1461079052,2016-04-19 08:17:32,36.57789775,-121.62148519,353918052223944,A10530514,2,0,
1461079052,2016-04-19 08:17:32,36.57789775,-121.62148519,353918052223944,A10530514,0,0,
1461079686,2016-04-19 08:28:06,36.57839807,-121.62115672,353918052223944,A10530514,634,206.40119324974336,
1461079686,2016-04-19 08:28:06,36.57839807,-121.62115672,353918052223944,A10530514,0,0,
1461079687,2016-04-19 08:28:07,36.57839807,-121.62115672,353918052223944,A10530514,1,0,
1461079687,2016-04-19 08:28:07,36.57839807,-121.62115672,353918052223944,A10530514,0,0,
1461080122,2016-04-19 08:35:22,36.57904882,-121.62122911,353918052223944,A10530514,435,238.4221535277835,
1461080122,2016-04-19 08:35:22,36.57904882,-121.62122911,353918052223944,A10530514,0,0,
1461081004,2016-04-19 08:50:04,36.57835952,-121.62062476,353918052223944,A10530514,882,307.6376372370984,
1461081004,2016-04-19 08:50:04,36.57835952,-121.62062476,353918052223944,A10530514,0,0,
1461081430,2016-04-19 08:57:10,36.57808956,-121.62115018,353918052223944,1857812139,426,182.79470832033607,
1461081430,2016-04-19 08:57:10,36.57808956,-121.62115018,353918052223944,1857812139,0,0,
1461081438,2016-04-19 08:57:18,36.57808956,-121.62115018,353918052223944,1857812139,8,0,
1461081438,2016-04-19 08:57:18,36.57808956,-121.62115018,353918052223944,1857812139,0,0,
1461081440,2016-04-19 08:57:20,36.57808956,-121.62115018,353918052223944,1857812139,2,0,
1461081440,2016-04-19 08:57:20,36.57808956,-121.62115018,353918052223944,1857812139,0,0,
1461081441,2016-04-19 08:57:21,36.57808956,-121.62115018,353918052223944,1857812139,1,0,
1461081441,2016-04-19 08:57:21,36.57808956,-121.62115018,353918052223944,1857812139,0,0,
1461082717,2016-04-19 09:18:37,36.57815747,-121.62115272,353918052223944,2054430061,1276,24.793396059933453,
1461082717,2016-04-19 09:18:37,36.57815747,-121.62115272,353918052223944,2054430061,0,0,
1461082739,2016-04-19 09:18:59,36.57815747,-121.62115272,353918052223944,2054430061,22,0,
1461082739,2016-04-19 09:18:59,36.57815747,-121.62115272,353918052223944,2054430061,0,0,
1461083919,2016-04-19 09:38:39,36.57780127,-121.6213154,353918052223944,user:silvia1,1180,138.45383603154147,
1461083919,2016-04-19 09:38:39,36.57780127,-121.6213154,353918052223944,user:silvia1,0,0,
1461084767,2016-04-19 09:52:47,36.57692504,-121.62101929,353918052223944,1857812140,848,331.32595844325107,
1461084767,2016-04-19 09:52:47,36.57692504,-121.62101929,353918052223944,1857812140,0,0,
1461078191,2016-04-19 08:03:11,36.57798802,-121.62251369,355136050058810,user:Silverio1, , 
1461078191,2016-04-19 08:03:11,36.57798802,-121.62251369,355136050058810,user:Silverio1,0,0,
1461079018,2016-04-19 08:16:58,36.57786318,-121.62141078,355136050058810,A10530533,827,326.4070105664513,
1461079018,2016-04-19 08:16:58,36.57786318,-121.62141078,355136050058810,A10530533,0,0,
1461079415,2016-04-19 08:23:35,36.57823785,-121.62120495,355136050058810,2054710077,397,149.44153548798468,
1461079415,2016-04-19 08:23:35,36.57823785,-121.62120495,355136050058810,2054710077,0,0,
1461079417,2016-04-19 08:23:37,36.57823785,-121.62120495,355136050058810,2054710077,2,0,
1461079417,2016-04-19 08:23:37,36.57823785,-121.62120495,355136050058810,2054710077,0,0,
1461079429,2016-04-19 08:23:49,36.57820854,-121.62117755,355136050058810,A10530533,12,13.374606698310254,
1461079429,2016-04-19 08:23:49,36.57820854,-121.62117755,355136050058810,A10530533,0,0,
1461080080,2016-04-19 08:34:40,36.57852769,-121.62088321,355136050058810,A10530533,651,144.93009645848315,
1461080080,2016-04-19 08:34:40,36.57852769,-121.62088321,355136050058810,A10530533,0,0,
1461080284,2016-04-19 08:38:04,36.57856173,-121.62050686,355136050058810,2054710104,204,110.98730847237697,
1461080284,2016-04-19 08:38:04,36.57856173,-121.62050686,355136050058810,2054710104,0,0,
1461081179,2016-04-19 08:52:59,36.57835559,-121.62094342,355136050058810,2054710103,895,148.4124857561296,
1461081179,2016-04-19 08:52:59,36.57835559,-121.62094342,355136050058810,2054710103,0,0,
1461081182,2016-04-19 08:53:02,36.57835559,-121.62094342,355136050058810,A10530533,3,0,
1461081182,2016-04-19 08:53:02,36.57835559,-121.62094342,355136050058810,A10530533,0,0,
1461081183,2016-04-19 08:53:03,36.57835559,-121.62094342,355136050058810,A10530533,1,0,
1461081183,2016-04-19 08:53:03,36.57835559,-121.62094342,355136050058810,A10530533,0,0,
1461081687,2016-04-19 09:01:27,36.57796679,-121.62105487,355136050058810,A10530533,504,145.5944039235359,
1461081687,2016-04-19 09:01:27,36.57796679,-121.62105487,355136050058810,A10530533,0,0,
1461083621,2016-04-19 09:33:41,36.57760911,-121.62151644,355136050058810,user:vincent1,1934,187.9734399303931,
1461083621,2016-04-19 09:33:41,36.57760911,-121.62151644,355136050058810,user:vincent1,0,0,
1461083623,2016-04-19 09:33:43,36.57760911,-121.62151644,355136050058810,user:vincent1,2,0,
1461083623,2016-04-19 09:33:43,36.57760911,-121.62151644,355136050058810,user:vincent1,0,0,
1461083656,2016-04-19 09:34:16,36.57760911,-121.62151644,355136050058810,2054710089,33,0,
1461083656,2016-04-19 09:34:16,36.57760911,-121.62151644,355136050058810,2054710089,0,0,
1461084423,2016-04-19 09:47:03,36.57698473,-121.62115298,355136050058810,A10530533,767,251.52026141376413,
1461084423,2016-04-19 09:47:03,36.57698473,-121.62115298,355136050058810,A10530533,0,0,
1461084429,2016-04-19 09:47:09,36.57697516,-121.62112468,355136050058810,A10530533,6,8.99884076236251,
1461084429,2016-04-19 09:47:09,36.57697516,-121.62112468,355136050058810,A10530533,0,0,
1461084896,2016-04-19 09:54:56,36.57723931,-121.62076908,355136050058810,2054710093,467,141.95793054149607,
1461084896,2016-04-19 09:54:56,36.57723931,-121.62076908,355136050058810,2054710093,0,0,
1461084901,2016-04-19 09:55:01,36.57723931,-121.62076908,355136050058810,A10530533,5,0,
1461084901,2016-04-19 09:55:01,36.57723931,-121.62076908,355136050058810,A10530533,0,0,
1461084907,2016-04-19 09:55:07,36.57723931,-121.62076908,355136050058810,A10530533,6,0,
1461084907,2016-04-19 09:55:07,36.57723931,-121.62076908,355136050058810,A10530533,0,0,
1461085738,2016-04-19 10:08:58,36.57767993,-121.6206891,355136050058810,A10530533,831,162.4936258346594,
1461085738,2016-04-19 10:08:58,36.57767993,-121.6206891,355136050058810,A10530533,0,0,
1461085747,2016-04-19 10:09:07,36.57767993,-121.6206891,355136050058810,A10530533,9,0,
1461085747,2016-04-19 10:09:07,36.57767993,-121.6206891,355136050058810,A10530533,0,0,
1461086074,2016-04-19 10:14:34,36.57756779,-121.62041634,355136050058810,A10530533,327,89.80024538927483,
1461086074,2016-04-19 10:14:34,36.57756779,-121.62041634,355136050058810,A10530533,0,0,
1461086089,2016-04-19 10:14:49,36.57756779,-121.62041634,355136050058810,2054710102,15,0,
1461086089,2016-04-19 10:14:49,36.57756779,-121.62041634,355136050058810,2054710102,0,0,
1461077387,2016-04-19 07:49:47,36.57824237,-121.62245865,355136056588471,user:Thomas1, , 
1461077387,2016-04-19 07:49:47,36.57824237,-121.62245865,355136056588471,user:Thomas1,0,0,
1461077575,2016-04-19 07:52:55,36.57782448,-121.62249893,355136056588471,2054710053,188,152.95568070562342,
1461077575,2016-04-19 07:52:55,36.57782448,-121.62249893,355136056588471,2054710053,0,0,
1461078244,2016-04-19 08:04:04,36.57771016,-121.62246161,355136056588471,2054710051,669,43.12825942554964,
1461078244,2016-04-19 08:04:04,36.57771016,-121.62246161,355136056588471,2054710051,0,0,
1461078763,2016-04-19 08:12:43,36.57773892,-121.6215829,355136056588471,A10530534,519,257.7238534122221,
1461078763,2016-04-19 08:12:43,36.57773892,-121.6215829,355136056588471,A10530534,0,0,
1461079050,2016-04-19 08:17:30,36.57809284,-121.62149843,355136056588471,A10530534,287,131.50595114545982,
1461079050,2016-04-19 08:17:30,36.57809284,-121.62149843,355136056588471,A10530534,0,0,
1461079493,2016-04-19 08:24:53,36.5782994,-121.62124496,355136056588471,A10530534,443,105.82811363484126,
1461079493,2016-04-19 08:24:53,36.5782994,-121.62124496,355136056588471,A10530534,0,0,
1461077523,2016-04-19 07:52:03,36.57822335,-121.62241823,355136057165568,user:eduardo1, , 
1461077523,2016-04-19 07:52:03,36.57822335,-121.62241823,355136057165568,user:eduardo1,0,0,
1461078047,2016-04-19 08:00:47,36.57754053,-121.62202441,355136057165568,A10530532,524,274.6090548869786,
1461078047,2016-04-19 08:00:47,36.57754053,-121.62202441,355136057165568,A10530532,0,0,
1461078277,2016-04-19 08:04:37,36.57741029,-121.62187719,355136057165568,A10530532,230,64.18955385232115,
1461078277,2016-04-19 08:04:37,36.57741029,-121.62187719,355136057165568,A10530532,0,0,
1461078471,2016-04-19 08:07:51,36.57745826,-121.62192064,355136057165568,2054710052,194,21.64673498111315,
1461078471,2016-04-19 08:07:51,36.57745826,-121.62192064,355136057165568,2054710052,0,0,
1461079242,2016-04-19 08:20:42,36.57841059,-121.62150814,355136057165568,A10530532,771,367.95533612109415,
1461079242,2016-04-19 08:20:42,36.57841059,-121.62150814,355136057165568,A10530532,0,0,
1461079471,2016-04-19 08:24:31,36.57830723,-121.62127741,355136057165568,A10530532,229,77.4250053045498,
1461079471,2016-04-19 08:24:31,36.57830723,-121.62127741,355136057165568,A10530532,0,0,
1461077225,2016-04-19 07:47:05,36.57820239,-121.62240712,355136057268743,user:elisa1, , 
1461077225,2016-04-19 07:47:05,36.57820239,-121.62240712,355136057268743,user:elisa1,0,0,
1461077549,2016-04-19 07:52:29,36.57783604,-121.62248715,355136057268743,2054430045,324,135.73272039504528,
1461077549,2016-04-19 07:52:29,36.57783604,-121.62248715,355136057268743,2054430045,0,0,
1461079001,2016-04-19 08:16:41,36.5779966,-121.62156332,355136057268743,2054710016,1452,276.9998829695826,
1461079001,2016-04-19 08:16:41,36.5779966,-121.62156332,355136057268743,2054710016,0,0,
1461080492,2016-04-19 08:41:32,36.57851109,-121.62081763,355136057268743,2054710106,1491,288.1048907507533,
1461080492,2016-04-19 08:41:32,36.57851109,-121.62081763,355136057268743,2054710106,0,0,
1461081208,2016-04-19 08:53:28,36.5784618,-121.62076354,355136057268743,2054430060,716,23.975019182677375,
1461081208,2016-04-19 08:53:28,36.5784618,-121.62076354,355136057268743,2054430060,0,0,
1461083638,2016-04-19 09:33:58,36.57761409,-121.62127826,355136057268743,2054430059,2430,344.16840084246587,
